50.45485410;6.107696440;2010-01-01T01:28:04Z
50.45496930;6.107474860;2010-01-01T01:28:11Z
50.45491470;6.107067170;2010-01-01T01:28:22Z
50.45465690;6.106563690;2010-01-01T01:28:39Z
50.45419740;6.106005010;2010-01-01T01:29:02Z
50.45390370;6.105243260;2010-01-01T01:29:24Z
50.45367830;6.104878480;2010-01-01T01:29:37Z
50.45345970;6.104481520;2010-01-01T01:29:51Z
50.45336790;6.104298990;2010-01-01T01:29:57Z
50.45300660;6.104110600;2010-01-01T01:30:12Z
50.45309760;6.103719770;2010-01-01T01:30:23Z
50.45322300;6.103641500;2010-01-01T01:30:28Z
50.45349960;6.103759710;2010-01-01T01:30:39Z
50.45358570;6.103733050;2010-01-01T01:30:43Z
50.45360150;6.103629280;2010-01-01T01:30:46Z
50.45352220;6.103525750;2010-01-01T01:30:50Z
50.45368260;6.103457090;2010-01-01T01:30:56Z
50.45355090;6.103355370;2010-01-01T01:31:02Z
50.45354110;6.103213390;2010-01-01T01:31:06Z
50.45340650;6.102984860;2010-01-01T01:31:14Z
50.45338050;6.102812480;2010-01-01T01:31:18Z
50.45349670;6.102522320;2010-01-01T01:31:27Z
50.45394120;6.101912480;2010-01-01T01:31:51Z
50.45401210;6.101613080;2010-01-01T01:31:59Z
50.45402490;6.101493660;2010-01-01T01:32:02Z
50.45406760;6.101359430;2010-01-01T01:32:06Z
50.45412230;6.100865900;2010-01-01T01:32:19Z
50.45410860;6.100544030;2010-01-01T01:32:27Z
